1622687884129631048,3,0.637037,0.212346,0.425926,0.141975
1622687884289369187,4,0.099074,0.174588,0.402778,0.228909
1622687884448427031,5,0.050926,0.133368,0.468519,0.308779
1622687884610127782,6,0.213889,0.160208,0.395370,0.337643
1622687884769738272,7,0.176852,0.165756,0.301852,0.325713
1622687884929046775,8,0.575000,0.302171,0.251852,0.301092
1622687885089210582,9,0.331481,0.311941,0.400000,0.334062
1622687885248020392,10,0.287963,0.303948,0.400000,0.356041
1622687885408827822,11,0.359259,0.322385,0.410185,0.374089
1622687885570452283,12,0.211111,0.285294,0.438889,0.395689
1622687885729527408,13,0.194444,0.255011,0.418519,0.403299
1622687885889856945,14,0.245370,0.251797,0.339815,0.382138
1622687886050823960,15,0.157407,0.220334,0.193519,0.319265
1622687886209576489,16,0.177778,0.206149,0.187963,0.275497
1622687886374895291,17,0.340741,0.251013,0.209259,0.253418
1622687886533568236,18,0.195370,0.232465,0.434259,0.313698
1622687886692913698,19,0.228704,0.231211,0.404630,0.344009
1622687886851449521,20,0.322222,0.261548,0.450926,0.379648
1622687887011374030,21,0.501852,0.341650,0.353704,0.371000
1622687887172027730,22,0.475926,0.386408,0.497222,0.413074
1622687887332337298,23,0.502778,0.425198,0.346296,0.390815
1622687887491411430,24,0.483333,0.444577,0.304630,0.362086
1622687887650232312,25,0.346296,0.411816,0.278704,0.334292
1622687887812748558,26,0.300926,0.374853,0.471296,0.379960
1622687887972722795,27,0.400926,0.383544,0.321296,0.360406
1622687888131541916,28,0.491667,0.419585,0.477778,0.399530
1622687888290116043,29,0.431481,0.423550,0.383333,0.394131
1622687888448748411,30,0.458333,0.435145,0.465741,0.418001
1622687888608245651,31,0.496296,0.455529,0.410185,0.415396
1622687888768080910,32,0.412037,0.441031,0.350926,0.393906
1622687888927865481,33,0.268519,0.383527,0.182407,0.323406
1622687889087579843,34,0.085185,0.284080,0.326852,0.324555
1622687889246692247,35,0.209259,0.259140,0.487963,0.379024
1622687889408852202,36,0.222222,0.246834,0.379630,0.379226
1622687889574206492,37,0.129630,0.207766,0.490741,0.416398
1622687889734375963,38,0.060185,0.158572,0.436111,0.422969
1622687889894014260,39,-0.043519,0.091209,0.448148,0.431362
1622687890053008967,40,0.026852,0.069756,0.368519,0.410414
1622687890213454280,41,0.074074,0.071196,0.237963,0.352930
1622687890373818920,42,0.080556,0.074316,0.484259,0.396707
1622687890532916860,43,0.166667,0.105099,0.345370,0.379595
1622687890691676204,44,0.237963,0.149387,0.366667,0.375285
1622687890850457021,45,0.467593,0.255456,0.318519,0.356363
1622687891011053888,46,0.543519,0.351477,0.474074,0.395600
1622687891170536407,47,0.361111,0.354688,0.429630,0.406943
1622687891329494633,48,0.217593,0.308990,0.137963,0.317283
1622687891488250361,49,0.285185,0.301055,0.423148,0.352571
1622687891646789895,50,0.230556,0.277555,0.473148,0.392764
1622687891806938469,51,0.228704,0.261271,0.406481,0.397336
1622687891966200443,52,0.107407,0.209983,0.356481,0.383718
1622687892124941578,53,0.147222,0.189063,0.494444,0.420627
1622687892283536697,54,0.162037,0.180054,0.412037,0.417764
1622687892442537771,55,0.290741,0.216950,0.475000,0.436842
1622687892605373476,56,0.287963,0.240621,0.395370,0.423018
1622687892767941402,57,0.090741,0.190661,0.439815,0.428617
1622687892926603305,58,0.446296,0.275873,0.384259,0.413831
1622687893085463194,59,0.414815,0.322187,0.311111,0.379591
1622687893244222250,60,0.250926,0.298433,0.309259,0.356147
1622687893403370077,61,0.234259,0.277042,0.490741,0.401012
1622687893572855800,62,0.247222,0.267102,0.462037,0.421353
1622687893731719849,63,0.197222,0.243809,0.432407,0.425038
1622687893890324471,64,0.256481,0.248033,0.356481,0.402186
1622687894049081927,65,0.056481,0.184182,0.448148,0.417507
1622687894207882071,66,0.240741,0.203035,0.455556,0.430190
1622687894370028361,67,0.263889,0.223320,0.300926,0.387102
1622687894528774648,68,0.303704,0.250114,0.368519,0.380907
1622687894692042325,69,0.277778,0.259336,0.457407,0.406407
1622687894850786852,70,0.254630,0.257767,0.350000,0.387605
1622687895010293499,71,0.590741,0.368758,0.290741,0.355317
1622687895170408152,72,0.331481,0.356333,0.475926,0.395520
1622687895328977382,73,0.514815,0.409160,0.391667,0.394235
1622687895487991288,74,0.323148,0.380489,0.426852,0.405108
1622687895647118603,75,0.450000,0.403660,0.407407,0.405874
1622687895811708021,76,0.432407,0.413242,0.278704,0.363484
1622687895970361411,77,0.285185,0.370557,0.450000,0.392323
1622687896129552471,78,0.377778,0.372964,0.172222,0.318956
1622687896288336999,79,0.540741,0.428889,0.339815,0.325909
1622687896447246871,80,0.450926,0.436235,0.441667,0.364495
1622687896606287562,81,0.402778,0.425082,0.417593,0.382194
1622687896767670707,82,0.388889,0.413018,0.416667,0.393685
1622687896926605540,83,0.483333,0.436456,0.356481,0.381284
1622687897087073892,84,0.183333,0.352082,0.493519,0.418695
1622687897246133175,85,0.354630,0.352931,0.491667,0.443019
1622687897405532844,86,0.247222,0.317695,0.423148,0.436395
1622687897570309847,87,0.307407,0.314266,0.367593,0.413461
1622687897729641420,88,0.232407,0.286980,0.293519,0.373480
1622687897888904448,89,0.317593,0.297184,0.439815,0.395592
1622687898048205973,90,0.290741,0.295036,0.423148,0.404777
1622687898209397500,91,0.209259,0.266444,0.396296,0.401950
1622687898368927571,92,0.164815,0.232568,0.249074,0.350992
1622687898527685858,93,0.252778,0.239304,0.360185,0.354056
1622687898686800116,94,0.212037,0.230215,0.268519,0.325544
1622687898845894342,95,0.407407,0.289279,0.458333,0.369807
1622687899008420443,96,0.183333,0.253964,0.437037,0.392217
1622687899168839546,97,0.206481,0.238136,0.374074,0.386169
1622687899327583881,98,0.208333,0.228202,0.375000,0.382446
1622687899486269111,99,0.250000,0.235468,0.333333,0.366075
1622687899645319113,100,0.203704,0.224880,0.274074,0.335408
1622687899812956144,101,0.145370,0.198377,0.269444,0.313420
1622687899971647582,102,0.124074,0.173609,0.191667,0.272836
1622687900130870226,103,0.208333,0.185184,0.446296,0.330656
1622687900290312967,104,0.199074,0.189814,0.246296,0.302536
1622687900449652859,105,0.175000,0.184876,0.081481,0.228851
