1615504667723308601,117,0.040595,0.035848,0.979200,0.968195,0.200006
1615504671236916215,120,-0.027678,0.037883,0.990125,0.975874,0.199912
1615504672573323458,123,-0.070069,0.037740,1.010914,1.001170,0.199815
1615504677151183791,126,-0.090107,0.036692,1.017902,1.007455,0.199715
1615504679009919610,129,-0.106328,0.040870,1.002192,0.992294,0.199615
1615504682404761966,132,-0.096304,0.038671,0.988825,0.972042,0.199513
1615504686818211355,135,-0.075169,0.038170,1.027244,1.015327,0.199411
1615504687948600762,138,-0.021558,0.033205,1.011550,0.994147,0.199309
1615504691978417359,141,0.016816,0.032504,0.973437,0.965775,0.199207
1615504693729291268,144,0.050482,0.026058,1.036291,1.026128,0.199106
1615504697522929300,147,0.071142,0.033852,1.003293,0.988644,0.199005
1615504701005543163,150,0.065108,0.022058,0.973633,0.952850,0.198904
1615504702868957811,153,0.007128,0.025216,1.046904,1.033231,0.198803
1615504706876865678,156,-0.015915,0.022197,1.026550,1.016420,0.198702
1615504708330832618,159,-0.041436,0.023898,0.974251,0.963402,0.198599
1615504712020204062,162,-0.043391,0.024631,0.973266,0.958825,0.198496
1615504715666125656,165,-0.012090,0.028755,1.002320,0.989027,0.198392
1615504717429231291,168,-0.024572,0.022907,0.951134,0.933354,0.198286
1615504721494317245,171,0.012446,0.023401,0.988558,0.968073,0.198179
1615504722492798344,174,0.049409,0.022103,0.998892,0.984046,0.198071
1615504725805326612,177,0.051897,0.024333,0.958928,0.958144,0.197962
1615504730065224209,180,0.021411,0.018428,0.982309,0.958992,0.197852
1615504731036033217,183,-0.008627,0.020296,1.021286,1.014566,0.197740
1615504734507781559,186,-0.023880,0.021258,0.982543,0.965465,0.197628
1615504735695949929,189,-0.063741,0.021054,0.931300,0.912285,0.197514
1615504738892314065,192,-0.001759,0.025778,0.967813,0.949690,0.197399
1615504742428027724,195,-0.019792,0.019762,0.933378,0.916572,0.197284
1615504743896977523,198,0.011186,0.020471,1.013213,0.981183,0.197166
1615504747543722136,201,0.030665,0.018410,0.972021,0.955442,0.197048
1615504748716802714,204,0.030484,0.017280,0.911369,0.901810,0.196929
1615504752544137301,207,0.041601,0.018105,0.932298,0.915322,0.196809
1615504756150112208,210,0.058496,0.018539,0.897579,0.873991,0.196687
1615504757616873304,213,0.029917,0.019047,0.951676,0.931937,0.196565
1615504761731225904,216,-0.012650,0.022792,1.009458,0.989261,0.196442
1615504763219335324,219,-0.066207,0.017681,0.947089,0.926047,0.196319
1615504767285435211,222,-0.077670,0.017484,0.961846,0.947517,0.196197
1615504771389871586,225,-0.035202,0.015581,0.938237,0.914899,0.196074
1615504772623951954,228,0.020708,0.014118,0.874200,0.862835,0.195951
1615504776479264929,231,0.074362,0.025353,0.938419,0.919748,0.195827
1615504777626169982,234,0.067270,0.021772,0.878966,0.865083,0.195702
1615504781981512184,237,0.045087,0.017457,0.976120,0.961694,0.195576
1615504785515548235,240,0.011512,0.021548,0.956898,0.942493,0.195450
1615504787279980632,243,-0.041063,0.018189,0.948870,0.935800,0.195324
1615504790772434751,246,-0.097813,0.018883,0.876510,0.849490,0.195198
1615504792078493362,249,-0.063433,0.021577,0.906009,0.882920,0.195072
1615504795411843613,252,0.001552,0.015952,0.880501,0.864718,0.194946
1615504799077333472,255,0.031463,0.017465,0.911923,0.893343,0.194819
1615504801316908908,258,0.068265,0.019231,0.875674,0.847857,0.194691
1615504805225882721,261,0.069778,0.021388,0.860175,0.839650,0.194561
1615504806667746398,264,-0.012957,0.014516,0.878104,0.857727,0.194430
1615504810275651896,267,-0.106974,0.023568,0.827990,0.807449,0.194300
1615504813901309011,270,-0.097236,0.020779,0.881527,0.869027,0.194169
1615504815541345430,273,-0.032532,0.018127,0.882200,0.859940,0.194037
1615504819413383127,276,0.057616,0.020539,0.889030,0.862505,0.193904
1615504821171703260,279,0.114991,0.030393,0.815917,0.805178,0.193770
1615504825065976395,282,0.110116,0.024874,0.868021,0.845023,0.193635
1615504829071846399,285,0.008954,0.022850,0.858526,0.845471,0.193499
1615504830843398205,288,-0.126732,0.024413,0.849800,0.841192,0.193365
1615504834260203933,291,-0.128644,0.024289,0.835445,0.810938,0.193230
1615504836234883364,294,-0.041006,0.020655,0.885327,0.867493,0.193096
1615504839816555857,297,-0.009463,0.018507,0.822586,0.800464,0.192964
1615504843187374616,300,0.015996,0.020662,0.872484,0.857091,0.192832
1615504844963373539,303,0.073093,0.031706,0.862022,0.848450,0.192698
1615504848688050667,306,0.052284,0.020803,0.745710,0.733511,0.192564
1615504849789832135,309,0.053536,0.021969,0.799197,0.784540,0.192429
1615504853140969350,312,0.014861,0.021879,0.810378,0.794276,0.192293
1615504857007928676,315,-0.107182,0.023767,0.825395,0.803579,0.192158
1615504858406353377,318,-0.171668,0.039071,0.894748,0.881323,0.192024
1615504862120493826,321,-0.127440,0.029066,0.805034,0.784226,0.191889
1615504863358047587,324,-0.008648,0.021402,0.769049,0.747258,0.191753
1615504867234930395,327,0.099524,0.051078,0.857363,0.854162,0.191617
1615504870963186879,330,0.129566,0.039754,0.763366,0.740584,0.191480
1615504872329414587,333,0.175429,0.044540,0.779963,0.758987,0.191343
1615504876347263605,336,0.082964,0.029315,0.786504,0.771661,0.191206
1615504878179832756,339,-0.029219,0.026524,0.776286,0.748677,0.191070
1615504881683410640,342,-0.114909,0.036715,0.807650,0.792065,0.190935
1615504885054793427,345,-0.128364,0.029892,0.715740,0.703165,0.190801
1615504886498883646,348,-0.000502,0.044428,0.827328,0.811769,0.190666
1615504890152999687,351,0.072568,0.028481,0.743002,0.727324,0.190531
1615504891409728204,354,0.055191,0.031095,0.760683,0.736159,0.190396
1615504894913780857,357,-0.062202,0.025213,0.766460,0.743533,0.190259
1615504899123291973,360,-0.085156,0.033630,0.739849,0.722543,0.190120
1615504900685525934,363,-0.047221,0.024618,0.749315,0.720598,0.189982
1615504903926466635,366,0.048922,0.030303,0.728509,0.714580,0.189843
1615504905519617113,369,0.109289,0.034452,0.672098,0.657134,0.189706
1615504908824280809,372,0.065974,0.032357,0.715745,0.690554,0.189569
1615504912405605463,375,-0.027776,0.027858,0.738030,0.733682,0.189432
1615504913978750631,378,-0.078337,0.030438,0.720776,0.705016,0.189294
1615504917741557855,381,-0.061347,0.034404,0.769355,0.761462,0.189155
1615504919507870457,384,-0.048050,0.030268,0.719758,0.710962,0.189015
1615504923508691092,387,-0.063047,0.038196,0.787537,0.783504,0.188875
1615504927306479227,390,-0.014573,0.029101,0.698639,0.688041,0.188735
1615504928717848002,393,0.136757,0.057827,0.747962,0.727014,0.188595
1615504932543126050,396,0.126065,0.037682,0.740583,0.722204,0.188455
1615504934279017572,399,-0.027291,0.029702,0.675210,0.670836,0.188317
1615504937607249684,402,-0.140981,0.038845,0.683345,0.666644,0.188179
1615504941348110278,405,-0.126393,0.044595,0.706248,0.685007,0.188041
1615504942663456231,408,-0.042444,0.034665,0.682891,0.663390,0.187904
1615504946561354968,411,0.028472,0.037016,0.685514,0.673872,0.187767
1615504948028404552,414,0.080203,0.060404,0.714509,0.706426,0.187628
1615504951572242868,417,0.097049,0.045479,0.630124,0.615243,0.187489
1615504955243351263,420,0.078628,0.048872,0.662773,0.652043,0.187346
1615504956992464411,423,-0.024054,0.037290,0.686835,0.668880,0.187203
1615504960043977336,426,-0.158031,0.056341,0.675491,0.674699,0.187060
1615504961045454720,429,-0.114492,0.035174,0.660501,0.647077,0.186916
1615504964807880984,432,0.071120,0.039302,0.635847,0.629105,0.186773
1615504968367337359,435,0.017960,0.031034,0.612861,0.606111,0.186630
1615504970527072122,438,-0.023704,0.027535,0.615484,0.600622,0.186489
1615504974433044984,441,-0.045116,0.037115,0.717368,0.706598,0.186349
1615504975535759852,444,-0.026932,0.042985,0.577237,0.561686,0.186210
1615504979589538117,447,-0.033270,0.030500,0.642349,0.644450,0.186070
1615504982989816681,450,-0.052429,0.034326,0.664454,0.651933,0.185931
1615504984686232572,453,-0.012743,0.030586,0.636609,0.638223,0.185791
1615504988381827570,456,0.055281,0.034357,0.649128,0.629838,0.185651
1615504990055832003,459,-0.077144,0.031040,0.592945,0.579715,0.185510
1615504994102638645,462,-0.136744,0.039039,0.668601,0.653594,0.185368
1615504997420418350,465,-0.084324,0.037265,0.601615,0.599768,0.185224
1615504998626805741,468,0.005769,0.028696,0.643854,0.627641,0.185080
1615505002231160475,471,0.168919,0.054722,0.568507,0.558037,0.184935
1615505003692456938,474,0.200863,0.061373,0.672592,0.666914,0.184789
1615505007026235967,477,-0.032591,0.025681,0.644759,0.626045,0.184643
1615505010621997513,480,-0.258374,0.062241,0.646779,0.648020,0.184500
1615505011879496611,483,-0.200888,0.043485,0.667589,0.655705,0.184358
1615505015196227970,486,0.050440,0.039158,0.633480,0.615754,0.184218
1615505016119675190,489,0.173677,0.041971,0.613174,0.616788,0.184080
1615505019809037756,492,0.194403,0.048425,0.579942,0.577550,0.183941
1615505024265050542,495,0.002078,0.023910,0.638263,0.622097,0.183801
1615505025416889464,498,-0.118885,0.036951,0.610394,0.612448,0.183661
1615505029172164257,501,-0.155641,0.039399,0.523207,0.524048,0.183521
1615505030743347117,504,-0.055335,0.031129,0.605032,0.590207,0.183380
1615505034686440334,507,0.065962,0.038133,0.558979,0.560721,0.183238
1615505038510816399,510,-0.015451,0.028078,0.572239,0.572566,0.183096
1615505040116255912,513,-0.033280,0.029050,0.557236,0.538139,0.182953
1615505043507816466,516,-0.072516,0.023794,0.575452,0.574499,0.182811
1615505045201826086,519,0.012506,0.029170,0.580719,0.580871,0.182670
1615505048798397115,522,0.083223,0.029045,0.554592,0.550402,0.182530
1615505052994516698,525,-0.046851,0.022456,0.594944,0.589959,0.182391
1615505054344817356,528,-0.144592,0.039835,0.583228,0.577710,0.182253
1615505058118485310,531,-0.098852,0.026733,0.544191,0.537707,0.182115
1615505059170180292,534,0.009931,0.025740,0.566510,0.558333,0.181978
1615505063579448317,537,0.112073,0.028016,0.584549,0.584694,0.181841
1615505067145613174,540,0.081634,0.028413,0.588841,0.578241,0.181703
1615505069598988665,543,-0.025611,0.019277,0.571495,0.559208,0.181564
1615505073952666893,546,-0.089934,0.027801,0.491285,0.488626,0.181424
1615505075474160121,549,-0.112414,0.032135,0.615118,0.616521,0.181284
1615505079166929655,552,0.007962,0.022798,0.510127,0.502666,0.181142
1615505083016461377,555,0.049582,0.021893,0.568567,0.567707,0.180999
1615505084664194099,558,0.032730,0.020174,0.596209,0.588947,0.180858
1615505088460826859,561,-0.024596,0.019590,0.567602,0.561805,0.180718
1615505089936684916,564,-0.099328,0.025334,0.525903,0.525840,0.180578
1615505093965874397,567,-0.040292,0.022893,0.479714,0.474324,0.180439
1615505097463566708,570,-0.004959,0.023161,0.541924,0.524405,0.180300
1615505098580135469,573,0.017349,0.020584,0.500451,0.501661,0.180162
1615505101591925789,576,-0.010715,0.030879,0.587852,0.596111,0.180023
1615505103196501714,579,-0.030917,0.022695,0.492223,0.486345,0.179884
1615505107026039916,582,-0.018178,0.019325,0.461064,0.463138,0.179744
1615505110991155397,585,-0.017576,0.017442,0.573418,0.565899,0.179605
1615505112086370978,588,-0.016855,0.018386,0.474328,0.463469,0.179466
1615505115899251561,591,-0.032673,0.014603,0.519157,0.507999,0.179329
1615505116889413623,594,-0.110561,0.021297,0.547210,0.541570,0.179192
1615505120546602649,597,-0.003981,0.020346,0.538715,0.535917,0.179056
1615505123691514010,600,0.104879,0.026073,0.502270,0.498846,0.178921
1615505124753229327,603,0.070122,0.016912,0.501440,0.493527,0.178786
1615505128293334491,606,-0.063895,0.016414,0.490281,0.484910,0.178651
1615505130080817661,609,-0.129142,0.023708,0.506686,0.502100,0.178516
1615505134316137791,612,-0.054885,0.019532,0.436795,0.430545,0.178380
1615505138280133046,615,0.028440,0.031806,0.614975,0.623198,0.178244
1615505139454184270,618,0.037964,0.017450,0.490629,0.481393,0.178108
1615505143188764136,621,-0.021966,0.020309,0.526082,0.513871,0.177969
1615505144444480872,624,-0.095730,0.021898,0.500413,0.484930,0.177831
1615505148088232260,627,-0.003449,0.015547,0.468386,0.464627,0.177694
1615505151917036282,630,0.073212,0.019453,0.515381,0.508366,0.177558
1615505153469437188,633,0.071899,0.021016,0.462857,0.460124,0.177422
1615505156840244961,636,-0.097079,0.017871,0.487184,0.477173,0.177287
1615505158216246837,639,-0.163460,0.024771,0.475936,0.479438,0.177153
1615505161577558532,642,-0.060048,0.014724,0.446149,0.439476,0.177017
1615505165102037855,645,0.095898,0.023517,0.518240,0.511219,0.176879
1615505166077783516,648,0.120855,0.022926,0.488325,0.482776,0.176741
1615505169681264834,651,0.027049,0.017338,0.447516,0.444931,0.176603
1615505170604672586,654,-0.098376,0.017321,0.448858,0.443895,0.176466
1615505174055278763,657,-0.091420,0.016628,0.446352,0.445708,0.176329
1615505177748245841,660,-0.120252,0.019918,0.449757,0.446496,0.176193
1615505178977971390,663,-0.011707,0.014412,0.460787,0.458174,0.176059
1615505182940594066,666,0.147046,0.030664,0.468754,0.459160,0.175924
1615505183935017748,669,0.179817,0.037760,0.512030,0.515426,0.175790
1615505187097581074,672,0.019143,0.014662,0.432882,0.437186,0.175657
1615505190163352571,675,-0.197507,0.031620,0.458215,0.451598,0.175525
1615505191268730428,678,-0.170529,0.025560,0.529787,0.519426,0.175393
1615505194710550237,681,0.063715,0.016565,0.431366,0.428920,0.175261
1615505196136130361,684,0.145349,0.023161,0.478642,0.484039,0.175128
1615505199477238886,687,0.042599,0.014362,0.488045,0.480089,0.174992
1615505202875817335,690,-0.055085,0.015650,0.459966,0.447624,0.174855
1615505203870104549,693,-0.081334,0.017656,0.525325,0.515091,0.174717
1615505207318663527,696,0.043869,0.018837,0.401067,0.401861,0.174578
1615505209140992117,699,-0.011929,0.011182,0.451768,0.442104,0.174441
1615505212573160541,702,-0.053689,0.013309,0.441050,0.440797,0.174307
1615505216160480343,705,-0.055950,0.012663,0.415118,0.404666,0.174176
1615505217355922234,708,-0.015847,0.011821,0.448102,0.444518,0.174046
1615505221000087566,711,0.036489,0.015782,0.427313,0.424763,0.173915
1615505222922137600,714,0.008776,0.013147,0.450995,0.437621,0.173782
1615505225988572419,717,-0.026737,0.015929,0.437716,0.422391,0.173647
1615505229369342574,720,-0.036529,0.013669,0.470969,0.467427,0.173509
1615505230764456665,723,0.057038,0.014690,0.419293,0.406449,0.173372
1615505234684076695,726,-0.016862,0.012876,0.451629,0.433430,0.173235
1615505235599131984,729,-0.044844,0.012718,0.421690,0.413955,0.173101
1615505239282607168,732,-0.022732,0.013072,0.379126,0.379763,0.172970
1615505243411407344,735,0.048209,0.014372,0.409544,0.405002,0.172840
1615505244695240615,738,0.043007,0.010228,0.493322,0.487204,0.172711
1615505248428238836,741,-0.051615,0.013107,0.409826,0.405741,0.172580
1615505250826224161,744,-0.110573,0.023094,0.425496,0.422698,0.172445
1615505254445834091,747,-0.039673,0.017512,0.385620,0.381583,0.172307
1615505258159808799,750,0.089048,0.019694,0.406286,0.399841,0.172167
1615505259279171635,753,0.166615,0.027266,0.442965,0.437301,0.172028
1615505263241453820,756,0.000520,0.009556,0.384652,0.376371,0.171890
1615505264855799594,759,-0.201670,0.029405,0.428835,0.424107,0.171756
1615505268519229149,762,-0.102535,0.016118,0.471100,0.462586,0.171625
1615505272081260675,765,0.071656,0.013545,0.427962,0.416500,0.171496
1615505274285234389,768,0.110557,0.016946,0.374957,0.364282,0.171369
1615505277847728205,771,0.020714,0.013125,0.412182,0.404608,0.171241
1615505279313060088,774,-0.075720,0.011982,0.389560,0.381764,0.171112
1615505283580318820,777,-0.048377,0.012294,0.402328,0.395121,0.170982
1615505287141349016,780,-0.013730,0.011165,0.365499,0.360116,0.170851
1615505288610937459,783,0.023362,0.011930,0.413584,0.406090,0.170719
1615505292370353051,786,0.087711,0.013210,0.421460,0.407059,0.170587
1615505293700875395,789,0.014215,0.009766,0.413802,0.403328,0.170455
1615505297238011299,792,-0.119954,0.017423,0.439539,0.443828,0.170324
1615505300663873755,795,-0.171117,0.023781,0.388813,0.382078,0.170194
1615505301867274265,798,0.064061,0.011299,0.334232,0.336283,0.170062
1615505305171778216,801,0.138813,0.021314,0.376697,0.369338,0.169931
1615505308071881885,804,0.117213,0.020898,0.505788,0.521524,0.169799
1615505311395610453,807,-0.065959,0.012074,0.383884,0.376478,0.169668
1615505315064386079,810,-0.112066,0.014578,0.379948,0.366761,0.169540
1615505318279178872,813,-0.007047,0.009737,0.340636,0.340755,0.169414
1615505322702769462,816,0.065188,0.010122,0.398300,0.392487,0.169290
1615505324279663626,819,-0.029064,0.008353,0.358360,0.347208,0.169168
1615505327926734471,822,-0.121518,0.015571,0.369416,0.353987,0.169045
1615505332143818037,825,-0.069935,0.009725,0.388731,0.377010,0.168921
1615505333456993255,828,0.140040,0.019472,0.344902,0.333982,0.168794
1615505336999639260,831,0.271436,0.052892,0.453207,0.466273,0.168664
1615505338528320433,834,0.023639,0.008438,0.408562,0.396397,0.168532
1615505342570794134,837,-0.182887,0.027001,0.366333,0.364167,0.168400
1615505346496631092,840,-0.195376,0.026960,0.370147,0.362299,0.168268
1615505348018781750,843,-0.052696,0.007922,0.382918,0.374702,0.168138
1615505352636840147,846,0.119551,0.017397,0.382880,0.370337,0.168010
1615505354923367711,849,0.195629,0.027741,0.424296,0.426035,0.167884
1615505358061334712,852,0.122325,0.017412,0.332127,0.318611,0.167758
1615505361423975656,855,-0.055781,0.011028,0.338496,0.335071,0.167631
1615505363625410481,858,-0.173902,0.023259,0.340149,0.332349,0.167504
1615505367250946751,861,-0.119475,0.014407,0.339100,0.334457,0.167377
1615505368256240556,864,0.082634,0.011779,0.333553,0.329322,0.167249
1615505372959702268,867,0.159094,0.022673,0.360747,0.356383,0.167123
1615505377282582453,870,0.027472,0.009119,0.354618,0.350136,0.166998
1615505378651341048,873,-0.069627,0.011002,0.369786,0.360433,0.166873
1615505382111357911,876,-0.068088,0.011550,0.355284,0.351310,0.166747
1615505383211249799,879,-0.037426,0.012020,0.341724,0.336887,0.166620
1615505386858183786,882,-0.037542,0.011389,0.319149,0.315376,0.166493
1615505390158986805,885,0.062260,0.013593,0.306747,0.302523,0.166365
1615505392589142731,888,0.081009,0.014739,0.333820,0.316960,0.166240
1615505397679284549,891,-0.010572,0.009971,0.347042,0.348428,0.166115
1615505400168511653,894,-0.035210,0.010728,0.372165,0.370059,0.165992
1615505404060710036,897,-0.009188,0.009500,0.343621,0.328393,0.165869
1615505407762911059,900,-0.062676,0.012483,0.302151,0.298859,0.165748
1615505409445195650,903,-0.041086,0.010632,0.337249,0.331738,0.165628
1615505414274800897,906,0.012842,0.011291,0.350595,0.340085,0.165506
1615505416101587284,909,0.065804,0.012094,0.345501,0.335792,0.165384
1615505421150096861,912,0.030054,0.010779,0.350258,0.346553,0.165260
1615505425431797603,915,-0.063449,0.011665,0.358652,0.356627,0.165136
1615505426766656781,918,-0.038177,0.012123,0.350511,0.345490,0.165009
1615505430109090482,921,0.012414,0.012592,0.328783,0.322272,0.164882
1615505432034696686,924,0.058614,0.010803,0.310738,0.302587,0.164755
1615505435828162641,927,0.073864,0.012176,0.338557,0.331073,0.164628
1615505439837693457,930,-0.001676,0.011047,0.327818,0.319610,0.164501
1615505442228834030,933,-0.132058,0.019332,0.323277,0.323862,0.164375
1615505446289242391,936,-0.089903,0.014395,0.337412,0.340241,0.164251
1615505448537875676,939,0.068089,0.012237,0.299134,0.297301,0.164129
1615505451819627033,942,0.179082,0.026480,0.341379,0.341920,0.164008
1615505455395781308,945,0.025112,0.011870,0.330106,0.321667,0.163889
1615505456534695265,948,-0.179497,0.028308,0.340765,0.341899,0.163769
1615505459951551092,951,-0.114049,0.016866,0.308036,0.303115,0.163648
1615505461601687633,954,0.094555,0.015373,0.299090,0.298621,0.163525
1615505466239344291,957,0.191887,0.031571,0.315269,0.310807,0.163402
1615505470318276994,960,0.037355,0.009608,0.296993,0.288487,0.163277
1615505472362602216,963,-0.144310,0.019533,0.316858,0.308230,0.163152
1615505475800588114,966,-0.084723,0.012894,0.293723,0.292513,0.163028
1615505476981241786,969,0.031242,0.010132,0.292272,0.294008,0.162905
1615505481089766495,972,0.036316,0.010196,0.301271,0.298153,0.162783
1615505486083113654,975,0.028463,0.008112,0.304472,0.298053,0.162662
1615505488243472780,978,0.061489,0.009971,0.292498,0.291073,0.162542
1615505492852189325,981,-0.029173,0.008957,0.318707,0.315939,0.162422
1615505494054193498,984,-0.071717,0.009289,0.329202,0.319966,0.162301
1615505498685145161,987,-0.029704,0.008921,0.268762,0.265769,0.162180
1615505502161537552,990,0.007915,0.008336,0.299782,0.292776,0.162058
1615505505103473756,993,0.098369,0.014282,0.287076,0.284756,0.161936
1615505510183942412,996,0.093598,0.015044,0.283916,0.280774,0.161813
1615505512682948136,999,-0.118089,0.017596,0.298321,0.291149,0.161690
1615505517640631140,1002,-0.188210,0.027970,0.320229,0.318258,0.161567
1615505521368481272,1005,-0.026935,0.009554,0.324073,0.318933,0.161444
1615505524286271686,1008,0.172185,0.025039,0.264031,0.256117,0.161320
1615505528064805072,1011,0.104958,0.015224,0.281087,0.279160,0.161198
1615505529210903844,1014,-0.041047,0.010691,0.308919,0.303974,0.161076
1615505532473516412,1017,-0.033889,0.011010,0.305755,0.296223,0.160957
1615505536141342622,1020,-0.017513,0.010170,0.293967,0.287342,0.160838
1615505537536766230,1023,0.060669,0.009317,0.325880,0.316669,0.160721
1615505541372854443,1026,-0.046118,0.011729,0.253114,0.254900,0.160603
1615505543239390333,1029,-0.066659,0.012776,0.309088,0.290768,0.160485
1615505548206320142,1032,0.025066,0.013009,0.298876,0.288744,0.160366
1615505552202782044,1035,0.081368,0.013169,0.295535,0.289471,0.160247
1615505553767511689,1038,0.037272,0.009931,0.254956,0.249430,0.160127
1615505558902566620,1041,-0.089916,0.015020,0.303076,0.292118,0.160010
1615505560265763134,1044,-0.099120,0.013968,0.279557,0.273422,0.159893
1615505565029597739,1047,0.057799,0.010435,0.273516,0.265961,0.159778
1615505569799493277,1050,0.134999,0.017273,0.309429,0.302269,0.159663
1615505571738162052,1053,0.085344,0.011746,0.265187,0.262924,0.159549
1615505575263543862,1056,-0.105252,0.014058,0.313661,0.311749,0.159434
1615505577150712176,1059,-0.165458,0.026392,0.277561,0.271827,0.159318
1615505581001424687,1062,-0.026700,0.010024,0.278481,0.276672,0.159202
1615505584421422138,1065,0.150091,0.022417,0.315956,0.310877,0.159086
1615505585660289173,1068,0.142587,0.020364,0.298400,0.298189,0.158970
1615505589089424307,1071,-0.029165,0.011533,0.271360,0.262133,0.158855
1615505590936693632,1074,-0.116942,0.019282,0.276437,0.277135,0.158740
1615505595079390369,1077,-0.047138,0.012494,0.277992,0.271274,0.158625
1615505598848325251,1080,0.028561,0.008779,0.279457,0.274186,0.158511
1615505600802441450,1083,0.050656,0.015102,0.238719,0.240233,0.158399
1615505604502918667,1086,-0.037865,0.013897,0.262754,0.258459,0.158287
1615505606067253104,1089,0.002907,0.010914,0.299761,0.292781,0.158175
1615505611237333587,1092,0.053388,0.015572,0.273280,0.270739,0.158063
1615505615196547588,1095,0.047258,0.015455,0.258619,0.252033,0.157952
1615505617845723473,1098,-0.102695,0.019197,0.272260,0.266587,0.157840
1615505622166127614,1101,-0.141703,0.021516,0.241049,0.230453,0.157729
1615505624382086958,1104,0.015074,0.010090,0.243544,0.232744,0.157619
1615505628249102808,1107,0.139639,0.019836,0.262326,0.261104,0.157508
1615505633138813399,1110,0.121815,0.021783,0.246919,0.244712,0.157397
1615505634704252240,1113,0.015783,0.012130,0.270303,0.269367,0.157284
1615505638448488524,1116,-0.094482,0.016893,0.255149,0.254514,0.157170
1615505641505225155,1119,-0.066106,0.015056,0.251755,0.246212,0.157055
1615505646282068837,1122,-0.008803,0.014129,0.251438,0.257218,0.156940
1615505649809967029,1125,0.090312,0.015757,0.269709,0.269255,0.156826
1615505650982666098,1128,0.074368,0.015089,0.276794,0.265790,0.156714
1615505654855099200,1131,-0.117127,0.018942,0.272526,0.276089,0.156603
1615505659148151324,1134,-0.119338,0.019213,0.241620,0.239492,0.156493
1615505662675733868,1137,0.052205,0.013866,0.234549,0.232500,0.156385
1615505665805373536,1140,0.200452,0.032594,0.207803,0.202157,0.156279
1615505667234334105,1143,0.034115,0.014590,0.254309,0.253364,0.156171
1615505672154277424,1146,-0.117973,0.018573,0.224602,0.226457,0.156061
1615505673747957504,1149,-0.071396,0.017914,0.231631,0.224195,0.155950
1615505677645098751,1152,0.037219,0.017793,0.230481,0.227432,0.155837
1615505682602393346,1155,0.018384,0.013600,0.241896,0.241738,0.155724
1615505684626947202,1158,-0.005419,0.012845,0.234085,0.225435,0.155612
1615505688794561474,1161,-0.024350,0.013749,0.266452,0.260460,0.155500
1615505690801906121,1164,-0.027387,0.013513,0.245015,0.244076,0.155389
1615505694893078923,1167,0.033947,0.015092,0.237050,0.241911,0.155279
1615505698961267877,1170,0.083835,0.015377,0.236603,0.235436,0.155172
1615505700405987147,1173,0.027851,0.012142,0.211355,0.216569,0.155066
1615505703862853296,1176,-0.114790,0.020480,0.210336,0.208827,0.154960
