1615501445010933726,3,1,0.000000,0.000000,nan,0.000000,nan
1615501445970632759,6,2,0.000000,0.000000,nan,0.000000,nan
1615501447113136444,11,3,0.156944,2.000000,0.156944,0.666667,-0.262500
1615501450248320185,16,4,0.331250,2.000000,0.261528,1.111111,-0.329583
1615501452532813528,20,5,0.405556,1.000000,0.306226,1.074074,-0.302299
1615501453961742969,25,6,0.000000,0.000000,0.306226,0.716049,-0.302299
1615501455468982249,28,7,0.000000,0.000000,0.306226,0.477366,-0.302299
1615501456621890213,31,8,0.000000,0.000000,0.306226,0.318244,-0.302299
1615501457778146742,36,9,0.354167,2.000000,0.342593,0.878829,-0.259465
1615501458964364615,40,10,0.412500,1.000000,0.367943,0.919220,-0.263587
1615501463259125706,43,11,0.000000,0.000000,0.367943,0.612813,-0.263587
1615501464663144280,47,12,0.000000,0.000000,0.367943,0.408542,-0.263587
1615501466185827032,50,13,0.000000,0.000000,0.367943,0.272361,-0.263587
1615501468309232573,54,14,-0.454167,1.000000,-0.164262,0.514908,0.100360
1615501472199906591,57,15,0.000000,0.000000,-0.164262,0.343272,0.100360
1615501473981277344,60,16,0.000000,0.000000,-0.164262,0.228848,0.100360
1615501474996603519,63,17,0.000000,0.000000,-0.164262,0.152565,0.100360
1615501476417144322,66,18,0.000000,0.000000,-0.164262,0.101710,0.100360
1615501479000020597,70,19,0.383333,1.000000,0.290770,0.401140,-0.146920
1615501481700691406,73,20,0.000000,0.000000,0.290770,0.267427,-0.146920
1615501483795586464,76,21,0.000000,0.000000,0.290770,0.178284,-0.146920
1615501484946505306,79,22,0.000000,0.000000,0.290770,0.118856,-0.146920
1615501486640175681,84,23,0.205556,1.000000,0.221922,0.412571,-0.100034
1615501488858941259,87,24,0.000000,0.000000,0.221922,0.275047,-0.100034
1615501489811510200,90,25,0.000000,0.000000,0.221922,0.183365,-0.100034
1615501494945868741,97,26,-0.092130,3.000000,-0.057921,1.122243,-0.127231
1615501496544797584,102,27,-0.072917,2.000000,-0.064987,1.414829,-0.138614
1615501497548955700,105,28,0.000000,0.000000,-0.064987,0.943219,-0.138614
1615501499881418748,109,29,0.440278,1.000000,0.110061,0.962146,-0.116094
1615501500765862294,113,30,-0.056944,1.000000,0.052951,0.974764,-0.102516
1615501501622365469,116,31,0.000000,0.000000,0.052951,0.649843,-0.102516
1615501506679554140,120,32,0.590278,1.000000,0.286603,0.766562,-0.202281
1615501508354777982,124,33,0.080556,1.000000,0.205262,0.844375,-0.193156
1615501509565632084,128,34,0.226389,1.000000,0.213120,0.896250,-0.263887
1615501510326072147,132,35,-0.081944,1.000000,0.107456,0.930833,-0.122636
1615501511343696232,136,36,0.188889,1.000000,0.135913,0.953889,-0.145788
1615501516953658288,141,37,-0.216667,2.000000,-0.044537,1.302593,-0.176377
1615501521587401163,144,38,0.000000,0.000000,-0.044537,0.868395,-0.176377
1615501524380134383,147,39,0.000000,0.000000,-0.044537,0.578930,-0.176377
1615501525847940757,150,40,0.000000,0.000000,-0.044537,0.385953,-0.176377
1615501529817989866,155,41,-0.065972,2.000000,-0.060003,0.923969,-0.200937
1615501530825983728,158,42,0.000000,0.000000,-0.060003,0.615979,-0.200937
1615501536265901445,162,43,-0.254167,1.000000,-0.146996,0.743986,-0.150736
1615501543761888296,165,44,0.000000,0.000000,-0.146996,0.495991,-0.150736
1615501545128798735,168,45,0.000000,0.000000,-0.146996,0.330661,-0.150736
1615501546115236654,171,46,0.000000,0.000000,-0.146996,0.220440,-0.150736
1615501546805175025,174,47,0.000000,0.000000,-0.146996,0.146960,-0.150736
1615501547544269482,177,48,0.000000,0.000000,-0.146996,0.097973,-0.150736
1615501548457147708,180,49,0.000000,0.000000,-0.146996,0.065316,-0.150736
1615501549974759111,184,50,0.243056,1.000000,0.197990,0.376877,0.075944
1615501557247146177,187,51,0.000000,0.000000,0.197990,0.251251,0.075944
1615501559589265061,190,52,0.000000,0.000000,0.197990,0.167501,0.075944
1615501568244427755,194,53,0.323611,1.000000,0.292088,0.445001,0.058591
1615501569431795472,197,54,0.000000,0.000000,0.292088,0.296667,0.058591
1615501575399689742,202,55,-0.018056,1.000000,0.097437,0.531111,-0.211794
1615501576904235573,206,56,0.481944,1.000000,0.283890,0.687408,-0.238402
1615501578342743275,213,57,0.115625,4.000000,0.158665,1.791605,-0.197936
1615501583049204161,216,58,0.000000,0.000000,0.158665,1.194403,-0.197936
1615501584705977485,220,59,0.468056,1.000000,0.249963,1.129602,-0.280105
1615501591550799704,227,60,0.108333,1.000000,0.206508,1.086401,-0.229106
1615501592740374215,230,61,0.000000,0.000000,0.206508,0.724268,-0.229106
1615501594006781350,234,62,0.456944,1.000000,0.308788,0.816178,-0.167302
1615501595410321226,237,63,0.000000,0.000000,0.308788,0.544119,-0.167302
1615501596805308784,241,64,0.000000,0.000000,0.308788,0.362746,-0.167302
1615501602313128443,245,65,0.040278,1.000000,0.153174,0.575164,-0.288477
1615501603282594968,249,66,0.272222,1.000000,0.208537,0.716776,-0.291252
1615501611264317114,255,67,0.270833,1.000000,0.234136,0.811184,-0.281720
1615501613048276151,259,68,0.162500,1.000000,0.206819,0.874123,-0.360191
1615501615842675050,266,69,-0.023611,2.000000,0.083865,1.249415,-0.305842
1615501617560168244,271,70,0.000000,0.000000,0.083865,0.832943,-0.305842
1615501618674355319,276,71,0.057639,2.000000,0.069557,1.221962,-0.227260
1615501621253718870,279,72,0.000000,0.000000,0.069557,0.814642,-0.227260
1615501632984667651,284,73,0.241667,1.000000,0.135016,0.876428,-0.196819
1615501633929165001,288,74,0.087500,1.000000,0.117755,0.917618,-0.294339
1615501637186177734,293,75,0.390278,1.000000,0.213875,0.945079,-0.355610
1615501638295718347,296,76,0.000000,0.000000,0.213875,0.630053,-0.355610
1615501640444963523,300,77,0.491667,1.000000,0.336786,0.753368,-0.297206
1615501642868293413,303,78,0.000000,0.000000,0.336786,0.502246,-0.297206
1615501644806349095,308,79,0.072222,2.000000,0.160674,1.001497,-0.225565
1615501647449890527,311,80,0.000000,0.000000,0.160674,0.667665,-0.225565
1615501648917906622,315,81,0.000000,0.000000,0.160674,0.445110,-0.225565
1615501651761773582,318,82,0.000000,0.000000,0.160674,0.296740,-0.225565
1615501653307218814,322,83,-0.141667,1.000000,-0.029062,0.531160,-0.059605
1615501658179079873,325,84,0.000000,0.000000,-0.029062,0.354107,-0.059605
1615501659045447863,328,85,0.000000,0.000000,-0.029062,0.236071,-0.059605
1615501661221062123,331,86,0.000000,0.000000,-0.029062,0.157381,-0.059605
1615501663880773409,335,87,0.477778,1.000000,0.356437,0.438254,-0.115682
1615501669555741831,339,88,0.000000,0.000000,0.356437,0.292169,-0.115682
1615501671288403891,343,89,0.605556,1.000000,0.513675,0.528113,-0.224130
1615501673451457803,347,90,0.290278,1.000000,0.405031,0.685409,-0.184026
1615501674854293976,350,91,0.000000,0.000000,0.405031,0.456939,-0.184026
1615501675902273578,354,92,0.438889,1.000000,0.422722,0.637959,-0.081341
1615501678324754287,357,93,0.000000,0.000000,0.422722,0.425306,-0.081341
1615501679092309209,360,94,0.000000,0.000000,0.422722,0.283537,-0.081341
1615501681453304650,364,95,-0.025000,1.000000,0.137016,0.522358,-0.003732
1615501682626419684,370,96,0.274074,3.000000,0.238673,1.348239,-0.148276
1615501683467825279,373,97,0.000000,0.000000,0.238673,0.898826,-0.148276
1615501691975796252,376,98,0.000000,0.000000,0.238673,0.599217,-0.148276
1615501693034281581,379,99,0.000000,0.000000,0.238673,0.399478,-0.148276
1615501694923400379,382,100,0.000000,0.000000,0.238673,0.266319,-0.148276
1615501697822068195,385,101,0.000000,0.000000,0.238673,0.177546,-0.148276
1615501703544121091,390,102,-0.316667,2.000000,-0.232935,0.785031,-0.083100
1615501710344013327,393,103,0.000000,0.000000,-0.232935,0.523354,-0.083100
1615501712950326353,398,104,0.205556,2.000000,0.054911,1.015569,0.019773
1615501716321782845,402,105,0.291667,1.000000,0.133019,1.010379,0.008209
1615501717214089743,405,106,0.000000,0.000000,0.133019,0.673586,0.008209
1615501718103585921,409,107,0.294444,1.000000,0.201793,0.782391,-0.113042
1615501719093389823,412,108,0.000000,0.000000,0.201793,0.521594,-0.113042
1615501720407463966,415,109,0.000000,0.000000,0.201793,0.347729,-0.113042
1615501722019605954,421,110,0.018750,2.000000,0.065977,0.898486,-0.298652
1615501727817984180,426,111,0.540278,1.000000,0.235554,0.932324,-0.208759
1615501728953793877,429,112,0.000000,0.000000,0.235554,0.621549,-0.208759
1615501733438587752,434,113,0.250000,2.000000,0.244463,1.081033,-0.169525
1615501736558697925,438,114,0.000000,0.000000,0.244463,0.720689,-0.169525
1615501738032144709,441,115,0.000000,0.000000,0.244463,0.480459,-0.169525
1615501742502668475,445,116,0.454167,1.000000,0.351404,0.653639,-0.170900
1615501745383205191,448,117,0.000000,0.000000,0.351404,0.435760,-0.170900
1615501751003659132,452,118,0.491667,1.000000,0.426350,0.623840,-0.334131
1615501751800222048,455,119,0.000000,0.000000,0.426350,0.415893,-0.334131
1615501754825743248,460,120,0.000000,0.000000,0.426350,0.277262,-0.334131
1615501757187459010,463,121,0.000000,0.000000,0.426350,0.184841,-0.334131
1615501759423228269,470,122,-0.037847,4.000000,0.001425,1.456561,0.011781
1615501762933746654,473,123,0.000000,0.000000,0.001425,0.971041,0.011781
1615501766611291982,480,124,0.290972,2.000000,0.148326,1.314027,-0.145695
1615501769440695973,484,125,0.000000,0.000000,0.148326,0.876018,-0.145695
1615501770478735290,488,126,0.373611,1.000000,0.230187,0.917345,-0.173503
1615501771535754571,492,127,0.000000,0.000000,0.230187,0.611564,-0.173503
1615501772531727592,496,128,0.365278,1.000000,0.290953,0.741042,-0.319742
1615501773607932726,499,129,0.000000,0.000000,0.290953,0.494028,-0.319742
1615501774515222756,502,130,0.000000,0.000000,0.290953,0.329352,-0.319742
1615501775446309390,506,131,0.244444,1.000000,0.262914,0.552901,-0.305328
1615501776528031675,510,132,0.461111,1.000000,0.357033,0.701934,-0.280373
1615501777348702522,513,133,0.000000,0.000000,0.357033,0.467956,-0.280373
1615501784078313206,518,134,0.000000,0.000000,0.357033,0.311971,-0.280373
1615501785085513361,522,135,0.419444,1.000000,0.395465,0.541314,-0.371143
1615501786240029711,525,136,0.000000,0.000000,0.395465,0.360876,-0.371143
1615501787238147596,529,137,0.434722,1.000000,0.418266,0.573917,-0.429043
1615501790890629634,532,138,0.000000,0.000000,0.418266,0.382612,-0.429043
1615501800017294665,535,139,0.000000,0.000000,0.418266,0.255074,-0.429043
1615501802348669089,538,140,0.000000,0.000000,0.418266,0.170050,-0.429043
1615501803371197913,542,141,-0.311111,1.000000,-0.126005,0.446700,-0.332749
1615501806394760649,547,142,0.313889,1.000000,0.106325,0.631133,-0.209089
1615501807315113173,551,143,0.370833,1.000000,0.223247,0.754089,-0.232085
1615501811880735064,556,144,0.597222,1.000000,0.372349,0.836059,-0.198250
1615501812846621019,559,145,0.000000,0.000000,0.372349,0.557373,-0.198250
1615501816840952270,562,146,0.000000,0.000000,0.372349,0.371582,-0.198250
1615501818399309405,565,147,0.000000,0.000000,0.372349,0.247721,-0.198250
1615501820139315401,570,148,0.000000,0.000000,0.372349,0.165147,-0.198250
1615501822383387186,573,149,0.000000,0.000000,0.372349,0.110098,-0.198250
1615501823342594647,576,150,0.000000,0.000000,0.372349,0.073399,-0.198250
1615501824211758477,579,151,0.000000,0.000000,0.372349,0.048933,-0.198250
1615501825217297704,582,152,0.000000,0.000000,0.372349,0.032622,-0.198250
1615501826397511585,585,153,0.000000,0.000000,0.372349,0.021748,-0.198250
1615501827468611632,588,154,0.000000,0.000000,0.372349,0.014499,-0.198250
1615501829832145185,592,155,0.038889,1.000000,0.048286,0.342999,-0.453704
1615501830896489265,596,156,0.500000,1.000000,0.316207,0.561999,-0.408670
1615501832261964358,600,157,-0.040278,1.000000,0.148370,0.708000,-0.354892
1615501833459195388,603,158,0.000000,0.000000,0.148370,0.472000,-0.354892
1615501834876371367,608,159,0.124306,2.000000,0.132022,0.981333,-0.195413
1615501837260635156,612,160,0.176389,1.000000,0.146997,0.987555,-0.273375
1615501844202823143,615,161,0.000000,0.000000,0.146997,0.658370,-0.273375
1615501845804059086,621,162,-0.115278,1.000000,0.033789,0.772247,-0.329830
1615501847121907500,627,163,0.017130,3.000000,0.022791,1.514831,-0.245347
1615501849479801695,631,164,0.372222,1.000000,0.109506,1.343221,-0.276832
1615501850369217521,634,165,0.000000,0.000000,0.109506,0.895481,-0.276832
1615501851335236340,638,166,0.269444,1.000000,0.166812,0.930320,-0.248308
1615501852177132175,641,167,0.000000,0.000000,0.166812,0.620214,-0.248308
1615501853018628971,644,168,0.000000,0.000000,0.166812,0.413476,-0.248308
1615501853878213538,647,169,0.000000,0.000000,0.166812,0.275650,-0.248308
1615501855982597575,652,170,0.438889,2.000000,0.380097,0.850434,-0.205539
1615501856939552620,656,171,0.479167,1.000000,0.416778,0.900289,-0.156178
1615501865483294725,659,172,0.000000,0.000000,0.416778,0.600193,-0.156178
1615501869522497519,663,173,0.470833,1.000000,0.441344,0.733462,-0.249313
1615501872192402469,666,174,0.000000,0.000000,0.441344,0.488975,-0.249313
1615501873224888731,669,175,0.000000,0.000000,0.441344,0.325983,-0.249313
1615501896809416150,674,176,-0.308333,2.000000,-0.124031,0.883989,-0.312678
1615501897965255444,678,177,0.000000,0.000000,-0.124031,0.589326,-0.312678
1615501901984058594,682,178,0.445833,1.000000,0.137537,0.726217,-0.188921
1615501903146462943,685,179,0.000000,0.000000,0.137537,0.484145,-0.188921
1615501908604703507,688,180,0.000000,0.000000,0.137537,0.322763,-0.188921
1615501918394454265,691,181,0.000000,0.000000,0.137537,0.215175,-0.188921
1615501919387880054,695,182,-0.245833,1.000000,-0.130488,0.476784,-0.401550
1615501920742282574,698,183,0.000000,0.000000,-0.130488,0.317856,-0.401550
1615501925131367219,703,184,-0.115278,1.000000,-0.121189,0.545237,0.017157
1615501927610545294,707,185,-0.248611,1.000000,-0.182143,0.696825,-0.003009
1615501928717929206,710,186,0.000000,0.000000,-0.182143,0.464550,-0.003009
1615501930191960661,714,187,-0.220833,1.000000,-0.202199,0.643033,-0.241919
1615501931226906475,718,188,0.615278,1.000000,0.155392,0.762022,-0.265503
1615501935783284560,721,189,0.000000,0.000000,0.155392,0.508015,-0.265503
1615501941899221316,725,190,0.000000,0.000000,0.155392,0.338677,-0.265503
1615501948889077069,730,191,0.080556,2.000000,0.099489,0.892451,-0.197897
1615501950785293210,733,192,0.000000,0.000000,0.099489,0.594967,-0.197897
1615501951791324885,736,193,0.000000,0.000000,0.099489,0.396645,-0.197897
1615501952771266133,739,194,0.000000,0.000000,0.099489,0.264430,-0.197897
1615501953839929668,742,195,0.000000,0.000000,0.099489,0.176287,-0.197897
1615501954757954961,746,196,-0.313889,1.000000,-0.206134,0.450858,-0.041317
1615501955993298783,750,197,0.000000,0.000000,-0.206134,0.300572,-0.041317
1615501958670260660,754,198,0.141667,1.000000,0.011086,0.533715,-0.118737
1615501960391827619,758,199,-0.416667,1.000000,-0.195815,0.689143,-0.096910
1615501966990629049,761,200,0.000000,0.000000,-0.195815,0.459429,-0.096910
1615501968419344961,765,201,0.136111,1.000000,-0.022834,0.639619,-0.254140
1615501969504296973,768,202,0.000000,0.000000,-0.022834,0.426413,-0.254140
1615501970897583868,772,203,0.059722,1.000000,0.021723,0.617609,-0.346356
1615501972016551490,777,204,-0.029167,2.000000,-0.009737,1.078406,-0.355477
1615501973389255189,781,205,-0.166667,1.000000,-0.059448,1.052270,-0.305346
1615501975959924318,784,206,0.000000,0.000000,-0.059448,0.701514,-0.305346
