1606506968308851916,1,-0.442222,1.000000,-0.147407,0.333333
1606506969121745553,2,-0.308889,1.000000,-0.201235,0.555556
1606506969935352412,3,-0.186667,1.000000,-0.196379,0.703704
1606506970748637189,4,-0.220000,1.000000,-0.204252,0.802469
1606506971562351986,5,-0.367222,1.000000,-0.258576,0.868313
1606506972375336601,6,-0.522778,1.000000,-0.346643,0.912209
1606506973398001242,7,-0.592222,1.000000,-0.428503,0.941472
1606506974212662513,8,-0.286667,1.000000,-0.381224,0.960982
1606506983732643910,9,-0.270000,1.000000,-0.344149,0.973988
1606506984551058883,10,-0.392222,1.000000,-0.360174,0.982658
1606506985566965651,11,-0.339444,1.000000,-0.353264,0.988439
1606506986584525651,12,-0.020000,1.000000,-0.242176,0.992293
1606506987397627077,13,-0.264444,1.000000,-0.249599,0.994862
1606506988210803095,14,-0.606111,1.000000,-0.368436,0.996575
1606506989023886762,15,-0.581111,1.000000,-0.439328,0.997716
1606506990037383177,16,-0.450556,1.000000,-0.443070,0.998478
1606506990847470371,17,-0.358889,1.000000,-0.415010,0.998985
1606506991657217915,18,-0.328333,1.000000,-0.386118,0.999323
1606506992467326358,19,-0.425556,1.000000,-0.399264,0.999549
1606506993277322385,20,-0.550556,1.000000,-0.449694,0.999699
1606506994087110795,21,-0.647778,1.000000,-0.515722,0.999800
1606506994898514258,22,-0.633889,1.000000,-0.555111,0.999866
1606506995914362538,23,-0.664444,1.000000,-0.591556,0.999911
1606506996930380580,24,-0.670000,1.000000,-0.617704,0.999941
1606506997743799391,25,-0.492222,1.000000,-0.575877,0.999960
1606506998556903319,26,-0.278333,1.000000,-0.476695,0.999974
1606506999783419735,27,-0.110000,3.000000,-0.354464,1.666649
1606507000800672959,28,-0.106111,1.000000,-0.271679,1.444433
1606507001613694361,29,-0.086667,1.000000,-0.210009,1.296288
1606507002426971829,30,-0.064444,1.000000,-0.161487,1.197526
1606507003240386163,31,-0.008889,1.000000,-0.110621,1.131684
1606507012356693308,32,-0.442222,1.000000,-0.221155,1.087789
1606507013169835229,33,-0.197778,1.000000,-0.213362,1.058526
1606507013984967280,34,-0.011667,1.000000,-0.146131,1.039017
1606507014798018225,35,-0.222778,1.000000,-0.171680,1.026012
1606507015611281301,36,-0.367222,1.000000,-0.236860,1.017341
1606507016424392440,37,-0.420000,1.000000,-0.297907,1.011561
1606507016830964682,38,0.000000,0.000000,-0.198605,0.674374
1606507017847323638,39,-0.495000,1.000000,-0.297403,0.782916
1606507018862321815,40,-0.289444,1.000000,-0.294750,0.855277
1606507019672453315,41,-0.056111,1.000000,-0.215204,0.903518
1606507020482375917,42,-0.120000,1.000000,-0.183469,0.935679
1606507021292192278,43,-0.320000,1.000000,-0.228979,0.957119
1606507022108750522,44,-0.031111,1.000000,-0.163023,0.971413
1606507022918741990,45,-0.206111,1.000000,-0.177386,0.980942
1606507023728970548,46,-0.489444,1.000000,-0.281405,0.987295
1606507024538989058,47,-0.550556,1.000000,-0.371122,0.991530
1606507025555197074,48,-0.267222,1.000000,-0.336489,0.994353
1606507026368362331,49,-0.045000,1.000000,-0.239326,0.996235
1606507027588155514,50,-0.540556,3.000000,-0.339736,1.664157
1606507028607873995,51,-0.139444,1.000000,-0.272972,1.442771
1606507029421114902,52,-0.358889,1.000000,-0.301611,1.295181
1606507030234270657,53,-0.545000,1.000000,-0.382741,1.196787
1606507031047692143,54,-0.420000,1.000000,-0.395160,1.131191
1606507031860793595,55,-0.314444,1.000000,-0.368255,1.087461
