1615490425725708898,3,1.389758,0.925531,1.010514,0.989730,0.200240
1615490429338205846,6,1.061715,0.553370,0.839762,0.839910,0.200416
1615490431373555781,9,0.798298,0.327791,0.759823,0.749860,0.200582
1615490434773119819,12,0.510246,0.154788,0.775935,0.772571,0.200733
1615490438010045141,15,0.302671,0.075984,0.679341,0.689154,0.200860
1615490439557499332,18,0.141552,0.038429,0.642384,0.636193,0.200957
1615490442813601815,21,0.088285,0.022227,0.643987,0.628496,0.201021
1615490443917491798,24,0.123431,0.028593,0.608714,0.614967,0.201052
1615490447477695713,27,0.142019,0.046379,0.587514,0.605443,0.201057
1615490450596292641,30,0.186632,0.106038,0.596907,0.591435,0.201044
1615490451884301399,33,0.105942,0.110985,0.594408,0.582416,0.201020
1615490455202579114,36,-0.023437,0.098374,0.626179,0.619670,0.200987
1615490456432817004,39,-0.139362,0.110923,0.598193,0.585748,0.200946
1615490459806145565,42,-0.249594,0.143221,0.600465,0.588447,0.200898
1615490462935701952,45,-0.300494,0.109949,0.583128,0.581875,0.200845
1615490463935844422,48,-0.337841,0.107049,0.582602,0.578716,0.200783
1615490468381177269,51,-0.280161,0.084448,0.589989,0.583549,0.200712
1615490469496196136,54,-0.167039,0.042673,0.581421,0.576122,0.200633
1615490473242071693,57,-0.105279,0.031711,0.596968,0.590110,0.200548
1615490476599517448,60,0.011017,0.023625,0.559085,0.557063,0.200460
1615490478176827688,63,0.077445,0.019980,0.619376,0.615717,0.200371
1615490481567073137,66,0.126645,0.028126,0.574610,0.570827,0.200284
1615490482934868587,69,0.153176,0.026106,0.594093,0.591880,0.200197
1615490485995069158,72,0.170399,0.035629,0.573906,0.569951,0.200112
1615490489074350568,75,0.139402,0.028632,0.582934,0.578080,0.200029
1615490490492323116,78,0.137855,0.026813,0.555769,0.554910,0.199946
1615490493449636900,81,0.077471,0.022101,0.547298,0.542015,0.199866
1615490494672218654,84,0.035009,0.017764,0.534796,0.529240,0.199785
1615490498103002853,87,0.005987,0.019351,0.556642,0.556337,0.199701
1615490501226691889,90,-0.002013,0.021090,0.574365,0.574764,0.199613
1615490502087378438,93,-0.023569,0.018608,0.535577,0.530379,0.199520
1615490505387171158,96,-0.034652,0.017330,0.545473,0.542445,0.199422
1615490506158174180,99,-0.034020,0.017274,0.539123,0.535059,0.199319
1615490509467843911,102,-0.036351,0.020662,0.554827,0.554498,0.199210
