1603693350167187005,1,0.182813,2.000000,0.060938,0.666667
1603693351028805947,2,0.000000,0.000000,0.040625,0.444444
1603693351890100476,3,0.350000,3.000000,0.143750,1.296296
1603693352320076895,4,0.000000,0.000000,0.095833,0.864198
1603693353037101619,5,0.000000,0.000000,0.063889,0.576132
1603693353754548498,6,-0.178125,1.000000,-0.016782,0.717421
1603693354328516319,7,0.000000,0.000000,-0.011188,0.478281
1603693355046957926,8,-1.940625,2.000000,-0.654334,0.985520
1603693355764763957,9,0.000000,0.000000,-0.436223,0.657014
1603693356483929976,10,0.207812,2.000000,-0.221544,1.104676
1603693356913605307,11,0.000000,0.000000,-0.147696,0.736451
1603693357630644024,12,0.000000,0.000000,-0.098464,0.490967
1603693358347846025,13,0.184375,2.000000,-0.004184,0.993978
1603693358921839714,14,-0.187500,1.000000,-0.065290,0.995985
1603693359351674494,15,0.000000,0.000000,-0.043526,0.663990
1603693360068620521,16,0.000000,0.000000,-0.029018,0.442660
1603693360498403764,17,0.000000,0.000000,-0.019345,0.295107
1603693361215798339,18,-0.017188,2.000000,-0.018626,0.863405
1603693361645784768,19,0.000000,0.000000,-0.012417,0.575603
1603693362649926090,20,0.000000,0.000000,-0.008278,0.383735
1603693363663227642,21,0.257812,1.000000,0.080419,0.589157
1603693364814851559,22,-0.051563,1.000000,0.036425,0.726105
1603693365963419804,23,-0.031250,1.000000,0.013867,0.817403
1603693367399658804,24,-0.107812,3.000000,-0.026693,1.544935
1603693368981465757,25,-0.225000,4.000000,-0.092795,2.363290
1603693370273780985,26,-1.860937,4.000000,-0.682176,2.908860
1603693371855862041,27,0.473437,4.000000,-0.296972,3.272573
1603693374729653789,28,-0.406250,4.000000,-0.333398,3.515049
1603693376617626126,29,-0.178125,7.000000,-0.281640,4.676699
1603693377622248404,30,0.000000,0.000000,-0.187760,3.117800
1603693378630284555,31,-1.743750,3.000000,-0.706423,3.078533
1603693380211904233,32,0.450000,4.000000,-0.320949,3.385689
1603693381795633512,33,0.367188,4.000000,-0.091570,3.590459
1603693382225529056,34,0.000000,0.000000,-0.061047,2.393639
1603693382655682484,35,0.000000,0.000000,-0.040698,1.595760
1603693383373822607,36,0.000000,0.000000,-0.027132,1.063840
1603693386394218069,37,0.000000,0.000000,-0.018088,0.709226
1603693387547816983,38,-0.867188,2.000000,-0.301121,1.139484
1603693388553089814,39,0.000000,0.000000,-0.200747,0.759656
1603693389558847677,40,-0.712500,2.000000,-0.371332,1.173104
1603693390132687146,41,0.000000,0.000000,-0.247554,0.782069
1603693390562582722,42,0.000000,0.000000,-0.165036,0.521380
1603693391999220932,43,-0.950000,1.000000,-0.426691,0.680920
1603693392429119813,44,0.000000,0.000000,-0.284461,0.453946
1603693393003173930,45,0.000000,0.000000,-0.189640,0.302631
1603693393437578961,46,0.020313,1.000000,-0.119656,0.535087
1603693394302524201,47,0.000000,0.000000,-0.079771,0.356725
1603693395452207381,48,-0.010937,1.000000,-0.056826,0.571150
1603693396457410442,49,0.000000,0.000000,-0.037884,0.380767
1603693397318419221,50,0.000000,0.000000,-0.025256,0.253844
1603693397892249522,51,0.000000,0.000000,-0.016837,0.169230
1603693398322007639,52,0.000000,0.000000,-0.011225,0.112820
